Station Number,Station Name,Start Time,End Time,Precipitation
246551,BEITJIMAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
246551,BEITJIMAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
246551,BEITJIMAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
246551,BEITJIMAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
246630,ZUR HADASA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
246630,ZUR HADASA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
246630,ZUR HADASA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
246630,ZUR HADASA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
246630,ZUR HADASA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
246630,ZUR HADASA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
246651,MEVOBETAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
246651,MEVOBETAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
246651,MEVOBETAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
246651,MEVOBETAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
246651,MEVOBETAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
246651,MEVOBETAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247003,NETIVHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247003,NETIVHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247003,NETIVHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247003,NETIVHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247003,NETIVHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247003,NETIVHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247206,ALONSHEVUT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247212,ROSH ZURIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247215,ELAZAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247215,ELAZAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247215,ELAZAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247215,ELAZAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247215,ELAZAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247215,ELAZAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247220,EFRAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247220,EFRAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247220,EFRAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247220,EFRAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247220,EFRAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247220,EFRAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247251,BETNIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247251,BETNIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247251,BETNIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247251,BETNIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247251,BETNIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247251,BETNIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247370,KEFAREZYON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247370,KEFAREZYON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247370,KEFAREZYON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247370,KEFAREZYON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247370,KEFAREZYON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247370,KEFAREZYON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247412,MIGDALOZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247412,MIGDALOZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247412,MIGDALOZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247412,MIGDALOZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247412,MIGDALOZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247412,MIGDALOZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247420,NEHUSHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247420,NEHUSHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247420,NEHUSHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247420,NEHUSHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247420,NEHUSHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247420,NEHUSHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247449,GALON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247449,GALON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247449,GALON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247449,GALON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247449,GALON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247449,GALON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247550,BETGUVRIN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247550,BETGUVRIN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247550,BETGUVRIN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247550,BETGUVRIN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247550,BETGUVRIN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247550,BETGUVRIN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
247881,MAALE AMOS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
247881,MAALE AMOS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
247881,MAALE AMOS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
247881,MAALE AMOS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
247881,MAALE AMOS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
247881,MAALE AMOS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248260,NEGUHOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248260,NEGUHOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248260,NEGUHOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248260,NEGUHOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248260,NEGUHOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248260,NEGUHOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248360,KARMEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248360,KARMEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248360,KARMEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248360,KARMEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248360,KARMEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248360,KARMEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248370,MAON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248370,MAON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248370,MAON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248370,MAON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248370,MAON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248370,MAON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248375,SUSEYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248375,SUSEYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248375,SUSEYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248375,SUSEYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248375,SUSEYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248375,SUSEYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248396,LAHAV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248396,LAHAV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248396,LAHAV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248396,LAHAV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248396,LAHAV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248396,LAHAV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248397,LAHAV MAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248397,LAHAV MAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248397,LAHAV MAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248397,LAHAV MAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248397,LAHAV MAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248397,LAHAV MAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
248410,LEHAVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
248410,LEHAVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
248410,LEHAVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
248410,LEHAVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
248410,LEHAVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
248410,LEHAVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
250151,DOROT MAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
250151,DOROT MAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
250151,DOROT MAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
250151,DOROT MAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
250151,DOROT MAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
250151,DOROT MAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
250156,DOROT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
250156,DOROT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
250156,DOROT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
250156,DOROT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
250156,DOROT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
250156,DOROT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
250250,RUHAMA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
250250,RUHAMA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
250250,RUHAMA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
250250,RUHAMA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
250250,RUHAMA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
250250,RUHAMA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
250398,BET QAMA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
250398,BET QAMA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
250398,BET QAMA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
250398,BET QAMA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
250398,BET QAMA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
250398,BET QAMA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
250600,SHOVAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
250600,SHOVAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
250600,SHOVAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
250600,SHOVAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
250600,SHOVAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
250600,SHOVAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251011,SHANI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251011,SHANI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251011,SHANI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251011,SHANI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251011,SHANI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251011,SHANI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251013,KARMEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251013,KARMEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251013,KARMEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251013,KARMEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251013,KARMEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251013,KARMEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251120,METAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251120,METAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251120,METAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251120,METAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251120,METAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251120,METAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251351,GILATAGR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251351,GILATAGR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251351,GILATAGR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251351,GILATAGR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251351,GILATAGR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251351,GILATAGR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251550,URIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251550,URIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251550,URIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251550,URIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251550,URIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251550,URIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251569,ARAD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251569,ARAD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251569,ARAD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251569,ARAD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251569,ARAD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251569,ARAD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251599,OMER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251599,OMER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251599,OMER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251599,OMER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251599,OMER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251599,OMER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
251691,BEERSHEVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
251691,BEERSHEVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
251691,BEERSHEVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
251691,BEERSHEVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
251691,BEERSHEVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
251691,BEERSHEVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
252200,GEVULOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
252200,GEVULOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
252200,GEVULOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
252200,GEVULOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
252200,GEVULOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
252200,GEVULOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
252296,ZEELIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
252296,ZEELIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
252296,ZEELIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
252296,ZEELIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
252296,ZEELIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
252296,ZEELIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
252305,NEVATIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
252305,NEVATIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
252305,NEVATIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
252305,NEVATIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
252305,NEVATIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
252305,NEVATIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
252800,ORON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
252800,ORON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
252800,ORON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
252800,ORON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
252800,ORON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
252800,ORON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
253000,SEDEBOQER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
253000,SEDEBOQER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
253000,SEDEBOQER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
253000,SEDEBOQER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
253000,SEDEBOQER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
253000,SEDEBOQER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
253052,AVDAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
253052,AVDAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
253052,AVDAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
253052,AVDAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
253052,AVDAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
253052,AVDAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
253745,EZUZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
253745,EZUZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
253745,EZUZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
253745,EZUZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
253745,EZUZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
253745,EZUZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
255630,MIZPERAMON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
255630,MIZPERAMON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
255630,MIZPERAMON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
255630,MIZPERAMON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
255630,MIZPERAMON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
255630,MIZPERAMON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
259132,NEOTSMADAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310051,MAYANBARUKH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310083,BANIASS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310083,BANIASS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310083,BANIASS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310083,BANIASS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310083,BANIASS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310083,BANIASS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310097,DAFNA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310097,DAFNA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310097,DAFNA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310097,DAFNA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310097,DAFNA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310097,DAFNA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310120,TELDAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310120,TELDAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310120,TELDAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310120,TELDAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310120,TELDAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310120,TELDAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310190,HAGOSHERIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310551,KEFARBLUM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310603,NEOTMOR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310603,NEOTMOR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310603,NEOTMOR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310603,NEOTMOR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310603,NEOTMOR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310603,NEOTMOR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310702,SHAMIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310702,SHAMIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310702,SHAMIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310702,SHAMIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310702,SHAMIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310702,SHAMIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
310799,LAHAVOT ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
310799,LAHAVOT ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
310799,LAHAVOT ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
310799,LAHAVOT ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
310799,LAHAVOT ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
310799,LAHAVOT ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
311070,HULA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
311070,HULA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
311070,HULA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
311070,HULA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
311070,HULA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
311070,HULA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
311204,AYYELETHAS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
311204,AYYELETHAS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
311204,AYYELETHAS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
311204,AYYELETHAS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
311204,AYYELETHAS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
311204,AYYELETHAS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
311250,GADOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
311250,GADOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
311250,GADOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
311250,GADOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
311250,GADOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
311250,GADOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
311450,MAHANAYIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
311450,MAHANAYIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
311450,MAHANAYIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
311450,MAHANAYIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
311450,MAHANAYIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
