Station Number,Station Name,Start Time,End Time,Precipitation,Accumulated
242950,LATRUN ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242950,LATRUN ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243101,NAHSHON ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243110,NAHSHON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243110,NAHSHON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243110,NAHSHON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243110,NAHSHON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243110,NAHSHON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243110,NAHSHON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243150,HULDA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243150,HULDA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243150,HULDA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243150,HULDA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243150,HULDA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243150,HULDA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243200,YESODOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243200,YESODOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243200,YESODOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243200,YESODOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243200,YESODOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243200,YESODOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243310,MAALEHAMISHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243500,QIRYAT ANAVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243799,BETMEIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243799,BETMEIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243799,BETMEIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243799,BETMEIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243799,BETMEIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243799,BETMEIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
243850,SHORESH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
243850,SHORESH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
243850,SHORESH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
243850,SHORESH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
243850,SHORESH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
243850,SHORESH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
244353,ZOVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
244353,ZOVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
244353,ZOVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
244353,ZOVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
244353,ZOVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
244353,ZOVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
244731,JERUSALEM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
245464,MAALE ADUMMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
245500,ZORA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
245500,ZORA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
245500,ZORA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
245500,ZORA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
245500,ZORA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
245500,ZORA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
246551,BEITJIMAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
246630,ZUR HADASA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
246651,MEVOBETAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247003,NETIVHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247003,NETIVHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247003,NETIVHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247003,NETIVHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247003,NETIVHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247003,NETIVHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247206,ALONSHEVUT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247212,ROSH ZURIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247215,ELAZAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247215,ELAZAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247215,ELAZAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247215,ELAZAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247215,ELAZAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247215,ELAZAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247220,EFRAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247220,EFRAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247220,EFRAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247220,EFRAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247220,EFRAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247220,EFRAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247251,BETNIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247251,BETNIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247251,BETNIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247251,BETNIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247251,BETNIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247251,BETNIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247370,KEFAREZYON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247412,MIGDALOZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247420,NEHUSHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247449,GALON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247449,GALON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247449,GALON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247449,GALON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247449,GALON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247449,GALON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247550,BETGUVRIN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
247881,MAALE AMOS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248260,NEGUHOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248360,KARMEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248360,KARMEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248360,KARMEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248360,KARMEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248360,KARMEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248360,KARMEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248370,MAON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248370,MAON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248370,MAON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248370,MAON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248370,MAON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248370,MAON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248375,SUSEYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248375,SUSEYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248375,SUSEYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248375,SUSEYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248375,SUSEYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248375,SUSEYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248396,LAHAV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248396,LAHAV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248396,LAHAV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248396,LAHAV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248396,LAHAV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248396,LAHAV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248397,LAHAV MAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
248410,LEHAVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
250151,DOROT MAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
250156,DOROT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
250156,DOROT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
250156,DOROT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
250156,DOROT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
250156,DOROT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
250156,DOROT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
250250,RUHAMA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
250250,RUHAMA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
250250,RUHAMA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
250250,RUHAMA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
250250,RUHAMA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
250250,RUHAMA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
250398,BET QAMA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
250398,BET QAMA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
250398,BET QAMA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
250398,BET QAMA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
250398,BET QAMA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
250398,BET QAMA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
250600,SHOVAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
250600,SHOVAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
250600,SHOVAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
250600,SHOVAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
250600,SHOVAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
250600,SHOVAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251011,SHANI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251011,SHANI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251011,SHANI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251011,SHANI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251011,SHANI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251011,SHANI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251013,KARMEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251013,KARMEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251013,KARMEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251013,KARMEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251013,KARMEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251013,KARMEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251120,METAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251120,METAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251120,METAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251120,METAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251120,METAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251120,METAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251351,GILATAGR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251351,GILATAGR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251351,GILATAGR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251351,GILATAGR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251351,GILATAGR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251351,GILATAGR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251550,URIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251550,URIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251550,URIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251550,URIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251550,URIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251550,URIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251569,ARAD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251569,ARAD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251569,ARAD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251569,ARAD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251569,ARAD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251569,ARAD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251599,OMER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251599,OMER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251599,OMER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251599,OMER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251599,OMER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251599,OMER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
251691,BEERSHEVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
252200,GEVULOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
252200,GEVULOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
252200,GEVULOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
252200,GEVULOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
252200,GEVULOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
252200,GEVULOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
252296,ZEELIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
252296,ZEELIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
252296,ZEELIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
252296,ZEELIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
252296,ZEELIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
252296,ZEELIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
252305,NEVATIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
252305,NEVATIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
252305,NEVATIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
252305,NEVATIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
252305,NEVATIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
252305,NEVATIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
252800,ORON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
252800,ORON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
252800,ORON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
252800,ORON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
252800,ORON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
252800,ORON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
253000,SEDEBOQER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
253052,AVDAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
253052,AVDAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
253052,AVDAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
253052,AVDAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
253052,AVDAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
253052,AVDAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
253745,EZUZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
253745,EZUZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
253745,EZUZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
